cap-shape;cap-surface;cap-color;bruises;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;classification
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;white    ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;white    ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;white    ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;white    ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;smooth ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;smooth ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;gray     ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;smooth ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;smooth ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;silky  ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;scattered;grasses;EDIBLE   
knobbed;fibrous;gray    ;no     ;none    ;free    ;crowded;broad ;pink     ;enlarging;?      ;silky  ;silky  ;white   ;white   ;partial;white ;two ;pendant   ;white    ;numerous ;grasses;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
bell   ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
bell   ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
convex ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
flat   ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
knobbed;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
knobbed;scaly  ;brown   ;no     ;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;scaly  ;scaly  ;brown   ;brown   ;partial;white ;two ;pendant   ;white    ;solitary ;woods  ;EDIBLE   
convex ;smooth ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;smooth ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;smooth ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;smooth ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;smooth ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;smooth ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;smooth ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;smooth ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;scaly  ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;scaly  ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;scaly  ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;scaly  ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;scaly  ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;scaly  ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
convex ;scaly  ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
convex ;scaly  ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;smooth ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;smooth ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;smooth ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;smooth ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;smooth ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;smooth ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;smooth ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;smooth ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;scaly  ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;scaly  ;gray    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;scaly  ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;scaly  ;pink    ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;scaly  ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;scaly  ;cinnamon;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
flat   ;scaly  ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;solitary ;paths  ;EDIBLE   
flat   ;scaly  ;brown   ;bruises;none    ;free    ;close  ;broad ;white    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;two ;pendant   ;white    ;several  ;paths  ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
bell   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
